3507,冠心病早期诊断标志物,http://search.beijingip.cn/search/detail/index?d=CN201610150675@CN105543408B@20190122&mid=0&cp=71&pp=50&mp=271&num=7&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3508,二型糖尿病诊断标志物,http://search.beijingip.cn/search/detail/index?d=CN201810744848@CN108676871A@20181019&mid=0&cp=71&pp=50&mp=271&num=8&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3509,HSDL1在诊治骨肉瘤中的应用,http://search.beijingip.cn/search/detail/index?d=CN201710114051@CN106702003A@20170524&mid=0&cp=71&pp=50&mp=271&num=9&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3510,一种光学引擎系统及基因测序仪,http://search.beijingip.cn/search/detail/index?d=CN201821219383@CN208791639U@20190426&mid=1&cp=71&pp=50&mp=271&num=10&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3511,检测EAPP基因表达的试剂在诊治阿尔茨海默病中的应用,http://search.beijingip.cn/search/detail/index?d=CN201510463528@CN105002172A@20151028&mid=1&cp=71&pp=50&mp=271&num=11&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3512,水稻镉低积累基因OsHMA3的SNP分子标记及其应用,http://search.beijingip.cn/search/detail/index?d=CN201611270194@CN106480228A@20170308&mid=1&cp=71&pp=50&mp=271&num=12&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3513,植物抗热基因及其应用,http://search.beijingip.cn/search/detail/index?d=CN201110443047@CN103172716A@20130626&mid=1&cp=71&pp=50&mp=271&num=13&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3514,ASS1甲基化检测在骨性关节炎诊断中的应用,http://search.beijingip.cn/search/detail/index?d=CN201510753607@CN105200158A@20151230&mid=2&cp=71&pp=50&mp=271&num=14&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3515,调控FABP6基因的两个microRNA及其应用,http://search.beijingip.cn/search/detail/index?d=CN201410480221@CN104293782B@20170613&mid=2&cp=71&pp=50&mp=271&num=15&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3516,YAP1基因在阿尔茨海默病诊治中的应用,http://search.beijingip.cn/search/detail/index?d=CN201510463616@CN104962657A@20151007&mid=4&cp=71&pp=50&mp=271&num=16&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3517,幽门螺杆菌抗生素耐药性分析试剂盒及耐药性检测方法,http://search.beijingip.cn/search/detail/index?d=CN201510659460@CN105368825A@20160302&mid=4&cp=71&pp=50&mp=271&num=17&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3518,一种ALDH2基因c.1510位点多态性检测的引物和试剂盒,http://search.beijingip.cn/search/detail/index?d=CN201610152579@CN105624315A@20160601&mid=4&cp=71&pp=50&mp=271&num=18&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3519,多态性位点基因型预测抑郁症及药效的用途、方法和试剂盒,http://search.beijingip.cn/search/detail/index?d=CN200710118275@CN101338337A@20090107&mid=4&cp=71&pp=50&mp=271&num=19&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3520,基因作图和确定单倍型的方法,http://search.beijingip.cn/search/detail/index?d=CN200680051103@CN101365944B@20130807&mid=4&cp=71&pp=50&mp=271&num=20&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3521,一种NKX2-8基因的原位杂交检测试剂盒及其检测方法和应用,http://search.beijingip.cn/search/detail/index?d=CN200810042255@CN101363048B@20111123&mid=4&cp=71&pp=50&mp=271&num=21&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3522,一种诊断骨关节炎的产品及其应用,http://search.beijingip.cn/search/detail/index?d=CN201610269633@CN105950714A@20160921&mid=6&cp=71&pp=50&mp=271&num=22&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3523,快速基因分型分析和分析设备,http://search.beijingip.cn/search/detail/index?d=CN200780020479@CN101553577B@20160113&mid=7&cp=71&pp=50&mp=271&num=23&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3524,CRTAP基因及其表达产物作为阿尔茨海默病的诊治靶标,http://search.beijingip.cn/search/detail/index?d=CN201510463469@CN105018484B@20171013&mid=7&cp=71&pp=50&mp=271&num=24&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3525,乙型肝炎病毒耐药基因突变的荧光定量PCR检测方法,http://search.beijingip.cn/search/detail/index?d=CN200610044681@CN1896278B@20100804&mid=0&cp=71&pp=50&mp=271&num=25&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3526,一种MTHFR、MTRR和RFC1基因多态性检测引物组合物、试剂盒及其应用,http://search.beijingip.cn/search/detail/index?d=CN201610053889@CN105463122B@20190402&mid=0&cp=71&pp=50&mp=271&num=26&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3527,水稻根特异性启动子及其应用,http://search.beijingip.cn/search/detail/index?d=CN201110408007@CN102559676B@20140903&mid=2&cp=71&pp=50&mp=271&num=27&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3528,烟草根特异启动子NtR2及其在转基因植物上的应用,http://search.beijingip.cn/search/detail/index?d=CN201410203765@CN103966218B@20160928&mid=3&cp=71&pp=50&mp=271&num=28&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3529,基因在脑胶质瘤细胞的抑制与凋亡中的应用,http://search.beijingip.cn/search/detail/index?d=CN201210382456@CN102940890A@20130227&mid=3&cp=71&pp=50&mp=271&num=29&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3530,一种人类ALDH2基因型检测试剂盒,http://search.beijingip.cn/search/detail/index?d=CN201410336435@CN104120180A@20141029&mid=5&cp=71&pp=50&mp=271&num=30&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3531,一种GKN2基因的原位杂交检测试剂盒及其检测方法和应用,http://search.beijingip.cn/search/detail/index?d=CN200810202079@CN101386887B@20110525&mid=6&cp=71&pp=50&mp=271&num=31&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3532,一种诊治骨质疏松症的分子标志物,http://search.beijingip.cn/search/detail/index?d=CN201510627060@CN105087821B@20181002&mid=7&cp=71&pp=50&mp=271&num=32&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3533,阿尔茨海默病诊治标志物及其应用,http://search.beijingip.cn/search/detail/index?d=CN201510463468@CN104975104B@20180619&mid=7&cp=71&pp=50&mp=271&num=33&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3534,大片段DNA组装芯片,http://search.beijingip.cn/search/detail/index?d=CN201820306227@CN208121079U@20181120&mid=1&cp=71&pp=50&mp=271&num=34&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3535,基因调节肽,http://search.beijingip.cn/search/detail/index?d=CN200910163475@CN101721676A@20100609&mid=0&cp=71&pp=50&mp=271&num=35&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3536,预测或辅助预测肺部辐射后患放射性肺炎风险的遗传生物标记物及其应用,http://search.beijingip.cn/search/detail/index?d=CN201810925832@CN108660206A@20181016&mid=0&cp=71&pp=50&mp=271&num=36&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3537,水稻钾、钠离子转运基因及其应用,http://search.beijingip.cn/search/detail/index?d=CN200310108681@CN1289523C@20061213&mid=0&cp=71&pp=50&mp=271&num=37&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3538,人类心房颤动致病基因和编码蛋白及其用途,http://search.beijingip.cn/search/detail/index?d=CN01113403@CN1390852A@20030115&mid=1&cp=71&pp=50&mp=271&num=38&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3539,强直性脊柱炎易感性检测方法和试剂盒,http://search.beijingip.cn/search/detail/index?d=CN200810034223@CN101525655A@20090909&mid=1&cp=71&pp=50&mp=271&num=39&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3540,CYP基因单核苷酸多态性的荧光原位杂交测序检测方法,http://search.beijingip.cn/search/detail/index?d=CN201811227193@CN109182485A@20190111&mid=1&cp=71&pp=50&mp=271&num=40&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3541,一种人的血管性血友病因子切割蛋白酶突变蛋白及其应用,http://search.beijingip.cn/search/detail/index?d=CN201910109274@CN109781974A@20190521&mid=2&cp=71&pp=50&mp=271&num=41&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3542,用于水稻种质资源和品种鉴定的SNP标记组合及其应用,http://search.beijingip.cn/search/detail/index?d=CN201910764158@CN110527736A@20191203&mid=3&cp=71&pp=50&mp=271&num=42&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3543,人的表皮生长因子受体激酶底物8类蛋白3突变及应用,http://search.beijingip.cn/search/detail/index?d=CN201910109283@CN109824773A@20190531&mid=3&cp=71&pp=50&mp=271&num=43&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3544,一种TTF1基因的原位杂交检测试剂盒及其检测方法和应用,http://search.beijingip.cn/search/detail/index?d=CN200810042254@CN101363047A@20090211&mid=4&cp=71&pp=50&mp=271&num=44&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3545,一种CD326基因的原位杂交检测试剂盒及其检测方法和应用,http://search.beijingip.cn/search/detail/index?d=CN200810042264@CN101363050B@20111123&mid=4&cp=71&pp=50&mp=271&num=45&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
3546,一种PAX9基因的原位杂交检测试剂盒及其检测方法和应用,http://search.beijingip.cn/search/detail/index?d=CN200810042263@CN101469353A@20090701&mid=4&cp=71&pp=50&mp=271&num=46&stb=XGD|0&dpw=%5B%7B%22phrase%22%3A%22%5Cu57fa%5Cu56e0%5Cu82af%5Cu7247%22%2C%22field%22%3A%22NULL%22%2C%22subphrase%22%3A%5B%22%5Cu57fa%5Cu56e0%22%2C%22%5Cu82af%5Cu7247%22%5D%7D%5D&s=%E5%9F%BA%E5%9B%A0%E8%8A%AF%E7%89%87
